R,G,B,Hex
55,210,200,#37D2C8
55,210,205,#37D2CD
55,210,210,#37D2D2
55,210,215,#37D2D7
55,210,220,#37D2DC
55,210,225,#37D2E1
55,210,230,#37D2E6
55,210,235,#37D2EB
55,210,240,#37D2F0
55,210,245,#37D2F5
55,210,250,#37D2FA
55,210,255,#37D2FF
55,215,0,#37D700
55,215,5,#37D705
55,215,10,#37D70A
55,215,15,#37D70F
55,215,20,#37D714
55,215,25,#37D719
55,215,30,#37D71E
55,215,35,#37D723
55,215,40,#37D728
55,215,45,#37D72D
55,215,50,#37D732
55,215,55,#37D737
55,215,60,#37D73C
55,215,65,#37D741
55,215,70,#37D746
55,215,75,#37D74B
55,215,80,#37D750
55,215,85,#37D755
55,215,90,#37D75A
55,215,95,#37D75F
55,215,100,#37D764
55,215,105,#37D769
55,215,110,#37D76E
55,215,115,#37D773
55,215,120,#37D778
55,215,125,#37D77D
55,215,130,#37D782
55,215,135,#37D787
55,215,140,#37D78C
55,215,145,#37D791
55,215,150,#37D796
55,215,155,#37D79B
55,215,160,#37D7A0
55,215,165,#37D7A5
55,215,170,#37D7AA
55,215,175,#37D7AF
55,215,180,#37D7B4
55,215,185,#37D7B9
55,215,190,#37D7BE
55,215,195,#37D7C3
55,215,200,#37D7C8
55,215,205,#37D7CD
55,215,210,#37D7D2
55,215,215,#37D7D7
55,215,220,#37D7DC
55,215,225,#37D7E1
55,215,230,#37D7E6
55,215,235,#37D7EB
55,215,240,#37D7F0
55,215,245,#37D7F5
55,215,250,#37D7FA
55,215,255,#37D7FF
55,220,0,#37DC00
55,220,5,#37DC05
55,220,10,#37DC0A
55,220,15,#37DC0F
55,220,20,#37DC14
55,220,25,#37DC19
55,220,30,#37DC1E
55,220,35,#37DC23
55,220,40,#37DC28
55,220,45,#37DC2D
55,220,50,#37DC32
55,220,55,#37DC37
55,220,60,#37DC3C
55,220,65,#37DC41
55,220,70,#37DC46
55,220,75,#37DC4B
55,220,80,#37DC50
55,220,85,#37DC55
55,220,90,#37DC5A
55,220,95,#37DC5F
55,220,100,#37DC64
55,220,105,#37DC69
55,220,110,#37DC6E
55,220,115,#37DC73
55,220,120,#37DC78
55,220,125,#37DC7D
55,220,130,#37DC82
55,220,135,#37DC87
55,220,140,#37DC8C
55,220,145,#37DC91
55,220,150,#37DC96
55,220,155,#37DC9B
55,220,160,#37DCA0
55,220,165,#37DCA5
55,220,170,#37DCAA
55,220,175,#37DCAF
55,220,180,#37DCB4
55,220,185,#37DCB9
55,220,190,#37DCBE
55,220,195,#37DCC3
55,220,200,#37DCC8
55,220,205,#37DCCD
55,220,210,#37DCD2
55,220,215,#37DCD7
55,220,220,#37DCDC
55,220,225,#37DCE1
55,220,230,#37DCE6
55,220,235,#37DCEB
55,220,240,#37DCF0
55,220,245,#37DCF5
55,220,250,#37DCFA
55,220,255,#37DCFF
55,225,0,#37E100
55,225,5,#37E105
55,225,10,#37E10A
55,225,15,#37E10F
55,225,20,#37E114
55,225,25,#37E119
55,225,30,#37E11E
55,225,35,#37E123
55,225,40,#37E128
55,225,45,#37E12D
55,225,50,#37E132
55,225,55,#37E137
55,225,60,#37E13C
55,225,65,#37E141
55,225,70,#37E146
55,225,75,#37E14B
55,225,80,#37E150
55,225,85,#37E155
55,225,90,#37E15A
55,225,95,#37E15F
55,225,100,#37E164
55,225,105,#37E169
55,225,110,#37E16E
55,225,115,#37E173
55,225,120,#37E178
55,225,125,#37E17D
55,225,130,#37E182
55,225,135,#37E187
55,225,140,#37E18C
55,225,145,#37E191
55,225,150,#37E196
55,225,155,#37E19B
55,225,160,#37E1A0
55,225,165,#37E1A5
55,225,170,#37E1AA
55,225,175,#37E1AF
55,225,180,#37E1B4
55,225,185,#37E1B9
55,225,190,#37E1BE
55,225,195,#37E1C3
55,225,200,#37E1C8
55,225,205,#37E1CD
55,225,210,#37E1D2
55,225,215,#37E1D7
55,225,220,#37E1DC
55,225,225,#37E1E1
55,225,230,#37E1E6
55,225,235,#37E1EB
55,225,240,#37E1F0
55,225,245,#37E1F5
55,225,250,#37E1FA
55,225,255,#37E1FF
55,230,0,#37E600
55,230,5,#37E605
55,230,10,#37E60A
55,230,15,#37E60F
55,230,20,#37E614
55,230,25,#37E619
55,230,30,#37E61E
55,230,35,#37E623
55,230,40,#37E628
55,230,45,#37E62D
55,230,50,#37E632
55,230,55,#37E637
55,230,60,#37E63C
55,230,65,#37E641
55,230,70,#37E646
55,230,75,#37E64B
55,230,80,#37E650
55,230,85,#37E655
55,230,90,#37E65A
55,230,95,#37E65F
55,230,100,#37E664
55,230,105,#37E669
55,230,110,#37E66E
55,230,115,#37E673
55,230,120,#37E678
55,230,125,#37E67D
55,230,130,#37E682
55,230,135,#37E687
55,230,140,#37E68C
55,230,145,#37E691
55,230,150,#37E696
55,230,155,#37E69B
55,230,160,#37E6A0
55,230,165,#37E6A5
55,230,170,#37E6AA
55,230,175,#37E6AF
55,230,180,#37E6B4
55,230,185,#37E6B9
55,230,190,#37E6BE
55,230,195,#37E6C3
55,230,200,#37E6C8
55,230,205,#37E6CD
55,230,210,#37E6D2
55,230,215,#37E6D7
55,230,220,#37E6DC
55,230,225,#37E6E1
55,230,230,#37E6E6
55,230,235,#37E6EB
55,230,240,#37E6F0
55,230,245,#37E6F5
55,230,250,#37E6FA
55,230,255,#37E6FF
55,235,0,#37EB00
55,235,5,#37EB05
55,235,10,#37EB0A
55,235,15,#37EB0F
55,235,20,#37EB14
55,235,25,#37EB19
55,235,30,#37EB1E
55,235,35,#37EB23
55,235,40,#37EB28
55,235,45,#37EB2D
55,235,50,#37EB32
55,235,55,#37EB37
55,235,60,#37EB3C
55,235,65,#37EB41
55,235,70,#37EB46
55,235,75,#37EB4B
55,235,80,#37EB50
55,235,85,#37EB55
55,235,90,#37EB5A
55,235,95,#37EB5F
55,235,100,#37EB64
55,235,105,#37EB69
55,235,110,#37EB6E
55,235,115,#37EB73
55,235,120,#37EB78
55,235,125,#37EB7D
55,235,130,#37EB82
55,235,135,#37EB87
55,235,140,#37EB8C
55,235,145,#37EB91
55,235,150,#37EB96
55,235,155,#37EB9B
55,235,160,#37EBA0
55,235,165,#37EBA5
55,235,170,#37EBAA
55,235,175,#37EBAF
55,235,180,#37EBB4
55,235,185,#37EBB9
55,235,190,#37EBBE
55,235,195,#37EBC3
55,235,200,#37EBC8
55,235,205,#37EBCD
55,235,210,#37EBD2
55,235,215,#37EBD7
55,235,220,#37EBDC
55,235,225,#37EBE1
55,235,230,#37EBE6
55,235,235,#37EBEB
55,235,240,#37EBF0
55,235,245,#37EBF5
55,235,250,#37EBFA
55,235,255,#37EBFF
55,240,0,#37F000
55,240,5,#37F005
55,240,10,#37F00A
55,240,15,#37F00F
55,240,20,#37F014
55,240,25,#37F019
55,240,30,#37F01E
55,240,35,#37F023
55,240,40,#37F028
55,240,45,#37F02D
55,240,50,#37F032
55,240,55,#37F037
55,240,60,#37F03C
55,240,65,#37F041
55,240,70,#37F046
55,240,75,#37F04B
55,240,80,#37F050
55,240,85,#37F055
55,240,90,#37F05A
55,240,95,#37F05F
55,240,100,#37F064
55,240,105,#37F069
55,240,110,#37F06E
55,240,115,#37F073
55,240,120,#37F078
55,240,125,#37F07D
55,240,130,#37F082
55,240,135,#37F087
55,240,140,#37F08C
55,240,145,#37F091
55,240,150,#37F096
55,240,155,#37F09B
55,240,160,#37F0A0
55,240,165,#37F0A5
55,240,170,#37F0AA
55,240,175,#37F0AF
55,240,180,#37F0B4
55,240,185,#37F0B9
55,240,190,#37F0BE
55,240,195,#37F0C3
55,240,200,#37F0C8
55,240,205,#37F0CD
55,240,210,#37F0D2
55,240,215,#37F0D7
55,240,220,#37F0DC
55,240,225,#37F0E1
55,240,230,#37F0E6
55,240,235,#37F0EB
55,240,240,#37F0F0
55,240,245,#37F0F5
55,240,250,#37F0FA
55,240,255,#37F0FF
55,245,0,#37F500
55,245,5,#37F505
55,245,10,#37F50A
55,245,15,#37F50F
55,245,20,#37F514
55,245,25,#37F519
55,245,30,#37F51E
55,245,35,#37F523
55,245,40,#37F528
55,245,45,#37F52D
55,245,50,#37F532
55,245,55,#37F537
55,245,60,#37F53C
55,245,65,#37F541
55,245,70,#37F546
55,245,75,#37F54B
55,245,80,#37F550
55,245,85,#37F555
55,245,90,#37F55A
55,245,95,#37F55F
55,245,100,#37F564
55,245,105,#37F569
55,245,110,#37F56E
55,245,115,#37F573
55,245,120,#37F578
55,245,125,#37F57D
55,245,130,#37F582
55,245,135,#37F587
55,245,140,#37F58C
55,245,145,#37F591
55,245,150,#37F596
55,245,155,#37F59B
55,245,160,#37F5A0
55,245,165,#37F5A5
55,245,170,#37F5AA
55,245,175,#37F5AF
55,245,180,#37F5B4
55,245,185,#37F5B9
55,245,190,#37F5BE
55,245,195,#37F5C3
55,245,200,#37F5C8
55,245,205,#37F5CD
55,245,210,#37F5D2
55,245,215,#37F5D7
55,245,220,#37F5DC
55,245,225,#37F5E1
55,245,230,#37F5E6
55,245,235,#37F5EB
55,245,240,#37F5F0
55,245,245,#37F5F5
55,245,250,#37F5FA
55,245,255,#37F5FF
55,250,0,#37FA00
55,250,5,#37FA05
55,250,10,#37FA0A
55,250,15,#37FA0F
55,250,20,#37FA14
55,250,25,#37FA19
55,250,30,#37FA1E
55,250,35,#37FA23
55,250,40,#37FA28
55,250,45,#37FA2D
55,250,50,#37FA32
55,250,55,#37FA37
55,250,60,#37FA3C
55,250,65,#37FA41
55,250,70,#37FA46
55,250,75,#37FA4B
55,250,80,#37FA50
55,250,85,#37FA55
55,250,90,#37FA5A
55,250,95,#37FA5F
55,250,100,#37FA64
55,250,105,#37FA69
55,250,110,#37FA6E
55,250,115,#37FA73
55,250,120,#37FA78
55,250,125,#37FA7D
55,250,130,#37FA82
55,250,135,#37FA87
55,250,140,#37FA8C
55,250,145,#37FA91
55,250,150,#37FA96
55,250,155,#37FA9B
55,250,160,#37FAA0
55,250,165,#37FAA5
55,250,170,#37FAAA
55,250,175,#37FAAF
55,250,180,#37FAB4
55,250,185,#37FAB9
55,250,190,#37FABE
55,250,195,#37FAC3
55,250,200,#37FAC8
55,250,205,#37FACD
55,250,210,#37FAD2
55,250,215,#37FAD7
55,250,220,#37FADC
55,250,225,#37FAE1
55,250,230,#37FAE6
55,250,235,#37FAEB
55,250,240,#37FAF0
55,250,245,#37FAF5
55,250,250,#37FAFA
55,250,255,#37FAFF
55,255,0,#37FF00
55,255,5,#37FF05
55,255,10,#37FF0A
55,255,15,#37FF0F
55,255,20,#37FF14
55,255,25,#37FF19
55,255,30,#37FF1E
55,255,35,#37FF23
55,255,40,#37FF28
55,255,45,#37FF2D
55,255,50,#37FF32
55,255,55,#37FF37
55,255,60,#37FF3C
55,255,65,#37FF41
55,255,70,#37FF46
55,255,75,#37FF4B
55,255,80,#37FF50
55,255,85,#37FF55
55,255,90,#37FF5A
55,255,95,#37FF5F
55,255,100,#37FF64
55,255,105,#37FF69
55,255,110,#37FF6E
55,255,115,#37FF73
55,255,120,#37FF78
55,255,125,#37FF7D
55,255,130,#37FF82
55,255,135,#37FF87
55,255,140,#37FF8C
55,255,145,#37FF91
55,255,150,#37FF96
55,255,155,#37FF9B
55,255,160,#37FFA0
55,255,165,#37FFA5
55,255,170,#37FFAA
55,255,175,#37FFAF
55,255,180,#37FFB4
55,255,185,#37FFB9
55,255,190,#37FFBE
55,255,195,#37FFC3
55,255,200,#37FFC8
55,255,205,#37FFCD
55,255,210,#37FFD2
55,255,215,#37FFD7
55,255,220,#37FFDC
55,255,225,#37FFE1
55,255,230,#37FFE6
55,255,235,#37FFEB
55,255,240,#37FFF0
55,255,245,#37FFF5
55,255,250,#37FFFA
55,255,255,#37FFFF
60,0,0,#3C0000
60,0,5,#3C0005
60,0,10,#3C000A
60,0,15,#3C000F
60,0,20,#3C0014
60,0,25,#3C0019
60,0,30,#3C001E
60,0,35,#3C0023
60,0,40,#3C0028
60,0,45,#3C002D
60,0,50,#3C0032
60,0,55,#3C0037
60,0,60,#3C003C
60,0,65,#3C0041
60,0,70,#3C0046
60,0,75,#3C004B
60,0,80,#3C0050
60,0,85,#3C0055
60,0,90,#3C005A
60,0,95,#3C005F
60,0,100,#3C0064
60,0,105,#3C0069
60,0,110,#3C006E
60,0,115,#3C0073
60,0,120,#3C0078
60,0,125,#3C007D
60,0,130,#3C0082
60,0,135,#3C0087
60,0,140,#3C008C
60,0,145,#3C0091
60,0,150,#3C0096
60,0,155,#3C009B
60,0,160,#3C00A0
60,0,165,#3C00A5
60,0,170,#3C00AA
60,0,175,#3C00AF
60,0,180,#3C00B4
60,0,185,#3C00B9
60,0,190,#3C00BE
60,0,195,#3C00C3
60,0,200,#3C00C8
60,0,205,#3C00CD
60,0,210,#3C00D2
60,0,215,#3C00D7
60,0,220,#3C00DC
60,0,225,#3C00E1
60,0,230,#3C00E6
60,0,235,#3C00EB
60,0,240,#3C00F0
60,0,245,#3C00F5
60,0,250,#3C00FA
60,0,255,#3C00FF
60,5,0,#3C0500
60,5,5,#3C0505
60,5,10,#3C050A
60,5,15,#3C050F
60,5,20,#3C0514
60,5,25,#3C0519
60,5,30,#3C051E
60,5,35,#3C0523
60,5,40,#3C0528
60,5,45,#3C052D
60,5,50,#3C0532
60,5,55,#3C0537
60,5,60,#3C053C
60,5,65,#3C0541
60,5,70,#3C0546
60,5,75,#3C054B
60,5,80,#3C0550
60,5,85,#3C0555
60,5,90,#3C055A
60,5,95,#3C055F
60,5,100,#3C0564
60,5,105,#3C0569
60,5,110,#3C056E
60,5,115,#3C0573
60,5,120,#3C0578
60,5,125,#3C057D
60,5,130,#3C0582
60,5,135,#3C0587
60,5,140,#3C058C
60,5,145,#3C0591
60,5,150,#3C0596
60,5,155,#3C059B
60,5,160,#3C05A0
60,5,165,#3C05A5
60,5,170,#3C05AA
60,5,175,#3C05AF
60,5,180,#3C05B4
60,5,185,#3C05B9
60,5,190,#3C05BE
60,5,195,#3C05C3
60,5,200,#3C05C8
60,5,205,#3C05CD
60,5,210,#3C05D2
60,5,215,#3C05D7
60,5,220,#3C05DC
60,5,225,#3C05E1
60,5,230,#3C05E6
60,5,235,#3C05EB
60,5,240,#3C05F0
60,5,245,#3C05F5
60,5,250,#3C05FA
60,5,255,#3C05FF
60,10,0,#3C0A00
60,10,5,#3C0A05
60,10,10,#3C0A0A
60,10,15,#3C0A0F
60,10,20,#3C0A14
60,10,25,#3C0A19
60,10,30,#3C0A1E
60,10,35,#3C0A23
60,10,40,#3C0A28
60,10,45,#3C0A2D
60,10,50,#3C0A32
60,10,55,#3C0A37
60,10,60,#3C0A3C
60,10,65,#3C0A41
60,10,70,#3C0A46
60,10,75,#3C0A4B
60,10,80,#3C0A50
60,10,85,#3C0A55
60,10,90,#3C0A5A
60,10,95,#3C0A5F
60,10,100,#3C0A64
60,10,105,#3C0A69
60,10,110,#3C0A6E
60,10,115,#3C0A73
60,10,120,#3C0A78
60,10,125,#3C0A7D
60,10,130,#3C0A82
60,10,135,#3C0A87
60,10,140,#3C0A8C
60,10,145,#3C0A91
60,10,150,#3C0A96
60,10,155,#3C0A9B
60,10,160,#3C0AA0
60,10,165,#3C0AA5
60,10,170,#3C0AAA
60,10,175,#3C0AAF
60,10,180,#3C0AB4
60,10,185,#3C0AB9
60,10,190,#3C0ABE
60,10,195,#3C0AC3
60,10,200,#3C0AC8
60,10,205,#3C0ACD
60,10,210,#3C0AD2
60,10,215,#3C0AD7
60,10,220,#3C0ADC
60,10,225,#3C0AE1
60,10,230,#3C0AE6
60,10,235,#3C0AEB
60,10,240,#3C0AF0
60,10,245,#3C0AF5
60,10,250,#3C0AFA
60,10,255,#3C0AFF
60,15,0,#3C0F00
60,15,5,#3C0F05
60,15,10,#3C0F0A
60,15,15,#3C0F0F
60,15,20,#3C0F14
60,15,25,#3C0F19
60,15,30,#3C0F1E
60,15,35,#3C0F23
60,15,40,#3C0F28
60,15,45,#3C0F2D
60,15,50,#3C0F32
60,15,55,#3C0F37
60,15,60,#3C0F3C
60,15,65,#3C0F41
60,15,70,#3C0F46
60,15,75,#3C0F4B
60,15,80,#3C0F50
60,15,85,#3C0F55
60,15,90,#3C0F5A
60,15,95,#3C0F5F
60,15,100,#3C0F64
60,15,105,#3C0F69
60,15,110,#3C0F6E
60,15,115,#3C0F73
60,15,120,#3C0F78
60,15,125,#3C0F7D
60,15,130,#3C0F82
60,15,135,#3C0F87
60,15,140,#3C0F8C
60,15,145,#3C0F91
60,15,150,#3C0F96
60,15,155,#3C0F9B
60,15,160,#3C0FA0
60,15,165,#3C0FA5
60,15,170,#3C0FAA
60,15,175,#3C0FAF
60,15,180,#3C0FB4
60,15,185,#3C0FB9
60,15,190,#3C0FBE
60,15,195,#3C0FC3
60,15,200,#3C0FC8
60,15,205,#3C0FCD
60,15,210,#3C0FD2
60,15,215,#3C0FD7
60,15,220,#3C0FDC
60,15,225,#3C0FE1
60,15,230,#3C0FE6
60,15,235,#3C0FEB
60,15,240,#3C0FF0
60,15,245,#3C0FF5
60,15,250,#3C0FFA
60,15,255,#3C0FFF
60,20,0,#3C1400
60,20,5,#3C1405
60,20,10,#3C140A
60,20,15,#3C140F
60,20,20,#3C1414
60,20,25,#3C1419
60,20,30,#3C141E
60,20,35,#3C1423
60,20,40,#3C1428
60,20,45,#3C142D
60,20,50,#3C1432
60,20,55,#3C1437
60,20,60,#3C143C
60,20,65,#3C1441
60,20,70,#3C1446
60,20,75,#3C144B
60,20,80,#3C1450
60,20,85,#3C1455
60,20,90,#3C145A
60,20,95,#3C145F
60,20,100,#3C1464
60,20,105,#3C1469
60,20,110,#3C146E
60,20,115,#3C1473
60,20,120,#3C1478
60,20,125,#3C147D
60,20,130,#3C1482
60,20,135,#3C1487
60,20,140,#3C148C
60,20,145,#3C1491
60,20,150,#3C1496
60,20,155,#3C149B
60,20,160,#3C14A0
60,20,165,#3C14A5
60,20,170,#3C14AA
60,20,175,#3C14AF
60,20,180,#3C14B4
60,20,185,#3C14B9
60,20,190,#3C14BE
60,20,195,#3C14C3
60,20,200,#3C14C8
60,20,205,#3C14CD
60,20,210,#3C14D2
60,20,215,#3C14D7
60,20,220,#3C14DC
60,20,225,#3C14E1
60,20,230,#3C14E6
60,20,235,#3C14EB
60,20,240,#3C14F0
60,20,245,#3C14F5
60,20,250,#3C14FA
60,20,255,#3C14FF
60,25,0,#3C1900
60,25,5,#3C1905
60,25,10,#3C190A
60,25,15,#3C190F
60,25,20,#3C1914
60,25,25,#3C1919
60,25,30,#3C191E
60,25,35,#3C1923
60,25,40,#3C1928
60,25,45,#3C192D
60,25,50,#3C1932
60,25,55,#3C1937
60,25,60,#3C193C
60,25,65,#3C1941
60,25,70,#3C1946
60,25,75,#3C194B
60,25,80,#3C1950
60,25,85,#3C1955
60,25,90,#3C195A
60,25,95,#3C195F
60,25,100,#3C1964
60,25,105,#3C1969
60,25,110,#3C196E
60,25,115,#3C1973
60,25,120,#3C1978
60,25,125,#3C197D
60,25,130,#3C1982
60,25,135,#3C1987
60,25,140,#3C198C
60,25,145,#3C1991
60,25,150,#3C1996
60,25,155,#3C199B
60,25,160,#3C19A0
60,25,165,#3C19A5
60,25,170,#3C19AA
60,25,175,#3C19AF
60,25,180,#3C19B4
60,25,185,#3C19B9
60,25,190,#3C19BE
60,25,195,#3C19C3
60,25,200,#3C19C8
60,25,205,#3C19CD
60,25,210,#3C19D2
60,25,215,#3C19D7
60,25,220,#3C19DC
60,25,225,#3C19E1
60,25,230,#3C19E6
60,25,235,#3C19EB
60,25,240,#3C19F0
60,25,245,#3C19F5
60,25,250,#3C19FA
60,25,255,#3C19FF
60,30,0,#3C1E00
60,30,5,#3C1E05
60,30,10,#3C1E0A
60,30,15,#3C1E0F
60,30,20,#3C1E14
60,30,25,#3C1E19
60,30,30,#3C1E1E
60,30,35,#3C1E23
60,30,40,#3C1E28
60,30,45,#3C1E2D
60,30,50,#3C1E32
60,30,55,#3C1E37
60,30,60,#3C1E3C
60,30,65,#3C1E41
60,30,70,#3C1E46
60,30,75,#3C1E4B
60,30,80,#3C1E50
60,30,85,#3C1E55
60,30,90,#3C1E5A
60,30,95,#3C1E5F
60,30,100,#3C1E64
60,30,105,#3C1E69
60,30,110,#3C1E6E
60,30,115,#3C1E73
60,30,120,#3C1E78
60,30,125,#3C1E7D
60,30,130,#3C1E82
60,30,135,#3C1E87
60,30,140,#3C1E8C
60,30,145,#3C1E91
60,30,150,#3C1E96
60,30,155,#3C1E9B
60,30,160,#3C1EA0
60,30,165,#3C1EA5
60,30,170,#3C1EAA
60,30,175,#3C1EAF
60,30,180,#3C1EB4
60,30,185,#3C1EB9
60,30,190,#3C1EBE
60,30,195,#3C1EC3
60,30,200,#3C1EC8
60,30,205,#3C1ECD
60,30,210,#3C1ED2
60,30,215,#3C1ED7
60,30,220,#3C1EDC
60,30,225,#3C1EE1
60,30,230,#3C1EE6
60,30,235,#3C1EEB
60,30,240,#3C1EF0
60,30,245,#3C1EF5
60,30,250,#3C1EFA
60,30,255,#3C1EFF
60,35,0,#3C2300
60,35,5,#3C2305
60,35,10,#3C230A
60,35,15,#3C230F
60,35,20,#3C2314
60,35,25,#3C2319
60,35,30,#3C231E
60,35,35,#3C2323
60,35,40,#3C2328
60,35,45,#3C232D
60,35,50,#3C2332
60,35,55,#3C2337
60,35,60,#3C233C
60,35,65,#3C2341
60,35,70,#3C2346
60,35,75,#3C234B
60,35,80,#3C2350
60,35,85,#3C2355
60,35,90,#3C235A
60,35,95,#3C235F
60,35,100,#3C2364
60,35,105,#3C2369
60,35,110,#3C236E
60,35,115,#3C2373
60,35,120,#3C2378
60,35,125,#3C237D
60,35,130,#3C2382
60,35,135,#3C2387
60,35,140,#3C238C
60,35,145,#3C2391
60,35,150,#3C2396
60,35,155,#3C239B
60,35,160,#3C23A0
60,35,165,#3C23A5
60,35,170,#3C23AA
60,35,175,#3C23AF
60,35,180,#3C23B4
60,35,185,#3C23B9
60,35,190,#3C23BE
60,35,195,#3C23C3
60,35,200,#3C23C8
60,35,205,#3C23CD
60,35,210,#3C23D2
60,35,215,#3C23D7
60,35,220,#3C23DC
60,35,225,#3C23E1
60,35,230,#3C23E6
60,35,235,#3C23EB
60,35,240,#3C23F0
60,35,245,#3C23F5
60,35,250,#3C23FA
60,35,255,#3C23FF
60,40,0,#3C2800
60,40,5,#3C2805
60,40,10,#3C280A
60,40,15,#3C280F
60,40,20,#3C2814
60,40,25,#3C2819
60,40,30,#3C281E
60,40,35,#3C2823
60,40,40,#3C2828
60,40,45,#3C282D
60,40,50,#3C2832
60,40,55,#3C2837
60,40,60,#3C283C
60,40,65,#3C2841
60,40,70,#3C2846
60,40,75,#3C284B
60,40,80,#3C2850
60,40,85,#3C2855
60,40,90,#3C285A
60,40,95,#3C285F
60,40,100,#3C2864
60,40,105,#3C2869
60,40,110,#3C286E
60,40,115,#3C2873
60,40,120,#3C2878
60,40,125,#3C287D
60,40,130,#3C2882
60,40,135,#3C2887
60,40,140,#3C288C
60,40,145,#3C2891
60,40,150,#3C2896
60,40,155,#3C289B
60,40,160,#3C28A0
60,40,165,#3C28A5
60,40,170,#3C28AA
60,40,175,#3C28AF
60,40,180,#3C28B4
60,40,185,#3C28B9
60,40,190,#3C28BE
60,40,195,#3C28C3
60,40,200,#3C28C8
60,40,205,#3C28CD
60,40,210,#3C28D2
60,40,215,#3C28D7
60,40,220,#3C28DC
60,40,225,#3C28E1
60,40,230,#3C28E6
60,40,235,#3C28EB
60,40,240,#3C28F0
60,40,245,#3C28F5
60,40,250,#3C28FA
60,40,255,#3C28FF
60,45,0,#3C2D00
60,45,5,#3C2D05
60,45,10,#3C2D0A
60,45,15,#3C2D0F
60,45,20,#3C2D14
60,45,25,#3C2D19
60,45,30,#3C2D1E
60,45,35,#3C2D23
60,45,40,#3C2D28
60,45,45,#3C2D2D
60,45,50,#3C2D32
60,45,55,#3C2D37
60,45,60,#3C2D3C
60,45,65,#3C2D41
60,45,70,#3C2D46
60,45,75,#3C2D4B
60,45,80,#3C2D50
60,45,85,#3C2D55
60,45,90,#3C2D5A
60,45,95,#3C2D5F
60,45,100,#3C2D64
60,45,105,#3C2D69
60,45,110,#3C2D6E
60,45,115,#3C2D73
60,45,120,#3C2D78
60,45,125,#3C2D7D
60,45,130,#3C2D82
60,45,135,#3C2D87
60,45,140,#3C2D8C
60,45,145,#3C2D91
60,45,150,#3C2D96
60,45,155,#3C2D9B
60,45,160,#3C2DA0
60,45,165,#3C2DA5
60,45,170,#3C2DAA
60,45,175,#3C2DAF
60,45,180,#3C2DB4
60,45,185,#3C2DB9
60,45,190,#3C2DBE
60,45,195,#3C2DC3
60,45,200,#3C2DC8
60,45,205,#3C2DCD
60,45,210,#3C2DD2
60,45,215,#3C2DD7
60,45,220,#3C2DDC
60,45,225,#3C2DE1
60,45,230,#3C2DE6
60,45,235,#3C2DEB
60,45,240,#3C2DF0
60,45,245,#3C2DF5
60,45,250,#3C2DFA
60,45,255,#3C2DFF
60,50,0,#3C3200
60,50,5,#3C3205
60,50,10,#3C320A
60,50,15,#3C320F
60,50,20,#3C3214
60,50,25,#3C3219
60,50,30,#3C321E
60,50,35,#3C3223
60,50,40,#3C3228
60,50,45,#3C322D
60,50,50,#3C3232
60,50,55,#3C3237
60,50,60,#3C323C
60,50,65,#3C3241
60,50,70,#3C3246
60,50,75,#3C324B
60,50,80,#3C3250
60,50,85,#3C3255
60,50,90,#3C325A
60,50,95,#3C325F
60,50,100,#3C3264
60,50,105,#3C3269
60,50,110,#3C326E
60,50,115,#3C3273
60,50,120,#3C3278
60,50,125,#3C327D
60,50,130,#3C3282
60,50,135,#3C3287
60,50,140,#3C328C
60,50,145,#3C3291
60,50,150,#3C3296
60,50,155,#3C329B
60,50,160,#3C32A0
60,50,165,#3C32A5
60,50,170,#3C32AA
60,50,175,#3C32AF
60,50,180,#3C32B4
60,50,185,#3C32B9
60,50,190,#3C32BE
60,50,195,#3C32C3
60,50,200,#3C32C8
60,50,205,#3C32CD
60,50,210,#3C32D2
60,50,215,#3C32D7
60,50,220,#3C32DC
60,50,225,#3C32E1
60,50,230,#3C32E6
60,50,235,#3C32EB
60,50,240,#3C32F0
60,50,245,#3C32F5
60,50,250,#3C32FA
60,50,255,#3C32FF
60,55,0,#3C3700
60,55,5,#3C3705
60,55,10,#3C370A
60,55,15,#3C370F
60,55,20,#3C3714
60,55,25,#3C3719
60,55,30,#3C371E
60,55,35,#3C3723
60,55,40,#3C3728
60,55,45,#3C372D
60,55,50,#3C3732
60,55,55,#3C3737
60,55,60,#3C373C
60,55,65,#3C3741
60,55,70,#3C3746
60,55,75,#3C374B
60,55,80,#3C3750
60,55,85,#3C3755
60,55,90,#3C375A
60,55,95,#3C375F
60,55,100,#3C3764
60,55,105,#3C3769
60,55,110,#3C376E
60,55,115,#3C3773
60,55,120,#3C3778
60,55,125,#3C377D
60,55,130,#3C3782
60,55,135,#3C3787
60,55,140,#3C378C
60,55,145,#3C3791
60,55,150,#3C3796
60,55,155,#3C379B
60,55,160,#3C37A0
60,55,165,#3C37A5
60,55,170,#3C37AA
60,55,175,#3C37AF
60,55,180,#3C37B4
60,55,185,#3C37B9
60,55,190,#3C37BE
60,55,195,#3C37C3
60,55,200,#3C37C8
60,55,205,#3C37CD
60,55,210,#3C37D2
60,55,215,#3C37D7
60,55,220,#3C37DC
60,55,225,#3C37E1
60,55,230,#3C37E6
60,55,235,#3C37EB
60,55,240,#3C37F0
60,55,245,#3C37F5
60,55,250,#3C37FA
60,55,255,#3C37FF
60,60,0,#3C3C00
60,60,5,#3C3C05
60,60,10,#3C3C0A
60,60,15,#3C3C0F
60,60,20,#3C3C14
60,60,25,#3C3C19
60,60,30,#3C3C1E
60,60,35,#3C3C23
